family,choices,depth,history,reverse,consumer,mode,counted,median_ns,min_ns,max_ns,requested_bytes,peak_excess,signal_limited
independent,3,16,False,False,immediate,active-indexed,False,2207329,1922152,3586596,1974037,172137,False
independent,3,16,False,False,immediate,active-indexed,True,923432,854221,1292895,874889,116096,False
independent,3,16,False,False,immediate,active-native-indexed,False,1716144,1471283,3000846,1669653,161825,False
independent,3,16,False,False,immediate,active-native-indexed,True,927590,796005,1274695,839433,115616,False
independent,3,16,False,False,immediate,active-native-scan,False,1834303,1369183,2303269,1480085,154529,False
independent,3,16,False,False,immediate,active-native-scan,True,797556,766064,1303127,768649,108320,False
independent,3,16,False,False,immediate,active-scan,False,1919005,1688158,2797935,1676405,153985,False
independent,3,16,False,False,immediate,active-scan,True,854871,792923,1339952,785641,107776,False
independent,3,16,False,False,immediate,birth,False,3577592,3264783,6006235,2877977,175182,False
independent,3,16,False,False,immediate,birth,True,623212,593376,672723,687937,79693,False
independent,3,16,False,False,immediate,birth-miss,False,3346415,2858089,5122957,2762629,175214,False
independent,3,16,False,False,immediate,birth-miss,True,618193,581863,975238,681693,79701,False
independent,3,16,False,False,immediate,birth-miss-template,False,3228348,3001331,4975054,2842589,190307,False
independent,3,16,False,False,immediate,birth-miss-template,True,756582,665071,1108568,740277,89882,False
independent,3,16,False,False,immediate,conditional,False,20507590,19643779,27898006,22898405,341688,False
independent,3,16,False,False,immediate,conditional,True,4292556,3401645,4878985,3364921,70300,False
independent,3,16,False,False,immediate,indexed,False,2162843,2014513,3366845,2251765,167849,False
independent,3,16,False,False,immediate,indexed,True,902548,857924,2173187,920937,111135,False
independent,3,16,False,False,immediate,native-indexed,False,1579988,1482014,2571714,1932885,148702,False
independent,3,16,False,False,immediate,native-indexed,True,895944,786303,1292874,881609,107830,False
independent,3,16,False,False,immediate,native-scan,False,1496303,1183651,2175058,1647509,134238,False
independent,3,16,False,False,immediate,native-scan,True,685818,601946,1029509,747785,93149,False
independent,3,16,False,False,immediate,scan,False,1745772,1546446,2590167,1675349,134494,False
independent,3,16,False,False,immediate,scan,True,819687,692713,1161754,740809,93405,False
independent,3,16,False,False,immediate,sealed-indexed,False,2417227,2000837,3714809,2155907,165521,False
independent,3,16,False,False,immediate,sealed-indexed,True,965087,860189,1301060,895031,111015,False
independent,3,16,False,False,immediate,sealed-scan,False,1632203,1499371,2517572,1579491,133518,False
independent,3,16,False,False,immediate,sealed-scan,True,737773,664578,1421252,714903,93533,False
independent,3,16,False,False,window,active-indexed,False,2001045,1831885,3337534,1974037,185209,False
independent,3,16,False,False,window,active-indexed,True,965883,821199,1324555,874889,129168,False
independent,3,16,False,False,window,active-native-indexed,False,1809162,1577972,2645689,1669653,174897,False
independent,3,16,False,False,window,active-native-indexed,True,834544,776117,6342315,839433,128688,False
independent,3,16,False,False,window,active-native-scan,False,1603090,1397661,1742641,1480085,167601,False
independent,3,16,False,False,window,active-native-scan,True,804676,742016,1384505,768649,121392,False
independent,3,16,False,False,window,active-scan,False,1900080,1661072,2952853,1676405,167057,False
independent,3,16,False,False,window,active-scan,True,932512,765696,1708283,785641,120848,False
independent,3,16,False,False,window,birth,False,3615520,3412532,5678077,2877977,196702,False
independent,3,16,False,False,window,birth,True,633748,570714,1312492,687937,101213,False
independent,3,16,False,False,window,birth-miss,False,3079956,2627712,3868755,2762629,196734,False
independent,3,16,False,False,window,birth-miss,True,672348,628649,1005672,681693,101221,False
independent,3,16,False,False,window,birth-miss-template,False,4091745,2879701,5673573,2842589,211827,False
independent,3,16,False,False,window,birth-miss-template,True,695016,660408,1041969,740469,111402,False
independent,3,16,False,False,window,conditional,False,20209900,18536813,30520393,22898405,355912,False
independent,3,16,False,False,window,conditional,True,3893320,3625736,5420850,3364921,84524,False
independent,3,16,False,False,window,indexed,False,2320757,2138120,3566462,2251765,180921,False
independent,3,16,False,False,window,indexed,True,920561,862451,1417841,920937,124207,False
independent,3,16,False,False,window,native-indexed,False,1802220,1481465,2545927,1932885,161774,False
independent,3,16,False,False,window,native-indexed,True,809205,757470,1196492,881609,120902,False
independent,3,16,False,False,window,native-scan,False,1460932,1262455,2074788,1647509,147310,False
independent,3,16,False,False,window,native-scan,True,789584,665175,7138195,747785,106221,False
independent,3,16,False,False,window,scan,False,1681331,1619976,2834232,1675349,147566,False
independent,3,16,False,False,window,scan,True,743093,666242,1224469,740809,106477,False
independent,3,16,False,False,window,sealed-indexed,False,2833540,2096665,4283510,2155907,178593,False
independent,3,16,False,False,window,sealed-indexed,True,891897,771964,1251583,895031,124087,False
independent,3,16,False,False,window,sealed-scan,False,1719552,1514377,2658349,1579491,146590,False
independent,3,16,False,False,window,sealed-scan,True,746877,663420,1204481,714903,106605,False
independent,3,16,False,True,all,active-indexed,False,2186556,1889674,2297127,2040853,187681,False
independent,3,16,False,True,all,active-indexed,True,883424,830903,921747,844073,129831,False
independent,3,16,False,True,all,active-native-indexed,False,1826513,1620899,1943535,1721077,170022,False
independent,3,16,False,True,all,active-native-indexed,True,824077,742060,886619,820233,128846,False
independent,3,16,False,True,all,active-native-scan,False,1608978,1539357,4546693,1531509,161646,False
independent,3,16,False,True,all,active-native-scan,True,785819,708908,868240,749449,120365,False
independent,3,16,False,True,all,active-scan,False,1943972,1653161,2020576,1752181,168929,False
independent,3,16,False,True,all,active-scan,True,868439,827356,887647,756617,120517,False
independent,3,16,False,True,all,birth,False,4089547,3635755,4140727,2877977,207462,False
independent,3,16,False,True,all,birth,True,693155,658911,752917,687937,111973,False
independent,3,16,False,True,all,birth-miss,False,3632940,3420596,3911319,2762629,207494,False
independent,3,16,False,True,all,birth-miss,True,659139,597329,702566,681693,111981,False
independent,3,16,False,True,all,birth-miss-template,False,3538867,3436343,4761277,2842397,222587,False
independent,3,16,False,True,all,birth-miss-template,True,757518,723633,778519,740277,122162,False
independent,3,16,False,True,all,conditional,False,21647165,19967255,22045788,22898405,363022,False
independent,3,16,False,True,all,conditional,True,3868055,3363356,6518958,3364921,91634,False
independent,3,16,False,True,all,indexed,False,2353025,2001896,2414979,2251765,187585,False
independent,3,16,False,True,all,indexed,True,981804,872014,1017401,920937,130743,False
independent,3,16,False,True,all,native-indexed,False,1752831,1649344,4513598,1932885,168310,False
independent,3,16,False,True,all,native-indexed,True,847291,731645,873867,881609,127438,False
independent,3,16,False,True,all,native-scan,False,1422336,1234773,1635367,1647509,153846,False
independent,3,16,False,True,all,native-scan,True,716087,631498,770236,747785,112757,False
independent,3,16,False,True,all,scan,False,1688426,1656684,1940770,1675349,154102,False
independent,3,16,False,True,all,scan,True,767268,720293,904297,740809,113013,False
independent,3,16,False,True,all,sealed-indexed,False,2235733,1995401,2361559,2155907,188201,False
independent,3,16,False,True,all,sealed-indexed,True,938099,856783,1082586,895031,130623,False
independent,3,16,False,True,all,sealed-scan,False,1716295,1614477,1812222,1579491,153126,False
independent,3,16,False,True,all,sealed-scan,True,741979,680703,794782,714903,113141,False
independent,3,16,False,True,immediate,active-indexed,False,1904759,1707196,2142249,2040853,168073,False
independent,3,16,False,True,immediate,active-indexed,True,867885,708871,1212515,844073,110223,False
independent,3,16,False,True,immediate,active-native-indexed,False,1738189,1541705,1891046,1721077,150414,False
independent,3,16,False,True,immediate,active-native-indexed,True,773020,667978,814739,820233,109238,False
independent,3,16,False,True,immediate,active-native-scan,False,1464223,1333576,1885115,1531509,142038,False
independent,3,16,False,True,immediate,active-native-scan,True,712211,660850,866937,749449,100757,False
independent,3,16,False,True,immediate,active-scan,False,1912610,1503874,1997411,1752181,149321,False
independent,3,16,False,True,immediate,active-scan,True,758925,707904,867641,756617,100909,False
independent,3,16,False,True,immediate,birth,False,3844249,3629979,4666805,2877977,175182,False
independent,3,16,False,True,immediate,birth,True,691558,571783,1196211,687937,79693,False
independent,3,16,False,True,immediate,birth-miss,False,3461803,2883898,3625892,2762629,175214,False
independent,3,16,False,True,immediate,birth-miss,True,635869,503109,775266,681693,79701,False
independent,3,16,False,True,immediate,birth-miss-template,False,3490690,2971584,8324920,2842397,190307,False
independent,3,16,False,True,immediate,birth-miss-template,True,703979,597031,762754,740277,89882,False
independent,3,16,False,True,immediate,conditional,False,20115504,18636973,22363461,22898405,341686,False
independent,3,16,False,True,immediate,conditional,True,3903044,3158465,4035729,3364921,70298,False
independent,3,16,False,True,immediate,indexed,False,2265748,2011363,3046236,2251765,167977,False
independent,3,16,False,True,immediate,indexed,True,927197,778003,1009755,920937,111135,False
independent,3,16,False,True,immediate,native-indexed,False,1637833,1334948,6921853,1932885,148702,False
independent,3,16,False,True,immediate,native-indexed,True,714966,684558,914227,881609,107830,False
independent,3,16,False,True,immediate,native-scan,False,1354600,1215441,2404451,1647509,134238,False
independent,3,16,False,True,immediate,native-scan,True,736881,612490,1197579,747785,93149,False
independent,3,16,False,True,immediate,scan,False,1550139,1448349,3033897,1675349,134494,False
independent,3,16,False,True,immediate,scan,True,775124,705843,1459762,740809,93405,False
independent,3,16,False,True,immediate,sealed-indexed,False,2201539,1918873,2375994,2155907,168593,False
independent,3,16,False,True,immediate,sealed-indexed,True,981103,853075,1226757,895031,111015,False
independent,3,16,False,True,immediate,sealed-scan,False,1661167,1403573,1774203,1579491,133518,False
independent,3,16,False,True,immediate,sealed-scan,True,741344,603050,776912,714903,93533,False
independent,3,16,False,True,window,active-indexed,False,1982244,1935609,2080353,2040853,181145,False
independent,3,16,False,True,window,active-indexed,True,877002,852003,972234,844073,123295,False
independent,3,16,False,True,window,active-native-indexed,False,1632579,1542440,3979411,1721077,163486,False
independent,3,16,False,True,window,active-native-indexed,True,796998,694062,824655,820233,122310,False
independent,3,16,False,True,window,active-native-scan,False,1520588,1421920,1669637,1531509,155110,False
