29,507
29,506
28,515
32,527
31,526
30,553
30,529
30,528
31,528
29,530
29,529
31,529
29,528
31,531
29,533
31,538
31,538
30,694
30,528
30,528
31,531
30,528
29,533
32,527
31,529
29,531
28,525
31,525
30,522
30,528
30,528
30,526
30,527
29,525
30,532
31,536
30,530
31,528
29,526
30,527
30,526
31,525
30,527
30,534
30,525
30,525
29,534
31,614
30,527
31,527
30,526
29,526
31,530
31,528
29,535
30,534
30,529
30,529
31,591
30,532
29,531
30,530
29,532
29,537
29,531
30,531
31,563
30,532
30,530
30,530
31,530
30,529
30,527
29,512
29,510
30,508
28,512
29,512
29,508
29,514
28,514
30,506
29,506
30,507
29,509
29,508
29,519
28,512
29,512
29,507
28,504
28,506
28,511
29,608
29,507
29,508
28,511
28,542
28,508
29,509
28,507
30,509
29,507
29,511
28,511
29,510
30,530
31,529
30,537
30,528
29,526
30,532
29,526
30,530
30,526
30,528
29,530
29,529
31,531
30,526
29,527
30,529
30,526
30,526
30,528
31,530
30,529
31,528
30,530
30,528
30,536
30,530
31,531
30,532
31,533
31,527
30,527
30,532
31,530
30,530
30,530
31,532
30,553
30,663
30,530
31,531
31,533
29,529
29,530
30,528
29,525
30,530
29,528
30,531
29,528
31,524
29,526
31,528
30,535
31,528
30,528
30,529
30,556
30,527
29,532
30,530
30,529
30,529
29,554
30,535
32,532
31,529
30,530
30,529
30,534
30,595
30,528
30,534
29,526
29,598
30,533
29,528
30,536
30,528
29,554
30,551
29,530
30,531
30,583
30,533
29,536
31,543
30,534
30,531
28,538
31,528
30,542
31,539
30,548
30,540
31,534
30,534
30,531
29,534
30,535
30,528
30,528
29,530
31,527
29,528
30,539
28,547
30,539
30,530
30,536
31,539
31,533
29,529
30,604
29,530
30,697
29,543
30,533
30,548
29,532
30,537
30,530
30,535
29,538
29,532
31,538
29,541
30,530
30,538
32,570
31,538
30,528
30,531
30,531
30,533
30,527
29,530
29,529
29,527
30,527
29,530
29,530
30,530
30,535
30,534
32,537
30,532
30,537
29,528
31,532
31,534
30,532
29,561
31,535
30,533
31,531
29,528
30,533
30,534
31,529
30,564
29,529
30,556
30,533
31,530
30,528
30,532
30,529
29,529
29,531
30,527
29,530
30,525
29,723
29,565
30,675
30,529
29,532
29,533
30,529
30,526
29,528
31,533
29,554
29,528
30,529
30,533
30,566
30,531
30,531
30,533
29,534
30,532
31,530
30,529
28,500
28,489
27,492
28,556
27,486
29,495
27,506
28,490
27,488
28,489
28,490
29,490
28,492
27,489
28,487
27,491
26,489
26,493
28,496
27,487
28,487
28,490
28,487
28,487
26,488
28,489
27,489
29,487
27,490
27,491
28,490
29,485
27,491
28,485
27,489
28,486
28,487
28,489
27,484
27,487
28,487
28,483
28,490
28,487
30,490
28,493
28,492
29,492
27,495
28,489
27,493
29,487
28,495
28,700
28,493
29,500
27,491
27,492
27,494
29,504
28,488
27,490
28,493
27,489
28,489
28,483
29,489
28,490
27,488
29,486
28,501
29,486
28,489
29,489
28,498
29,509
28,508
28,512
28,507
30,506
28,516
28,507
28,508
29,516
30,515
29,523
29,510
29,509
29,513
29,516
29,518
27,512
29,568
28,521
29,521
28,568
29,548
29,517
28,512
29,512
29,509
28,508
30,512
29,516
29,515
29,509
28,513
28,518
30,516
29,510
28,539
28,508
29,516
28,543
29,507
27,518
30,511
28,516
29,514
29,518
29,511
29,509
30,507
29,507
29,507
28,504
28,482
26,470
27,471
27,475
26,468
28,547
29,472
26,472
26,470
27,467
26,469
27,470
26,505
27,470
26,475
27,469
26,469
27,467
26,466
27,467
26,578
27,469
27,468
27,494
27,469
27,467
28,470
27,467
27,471
26,517
30,562
28,512
28,517
29,504
29,508
29,510
29,503
27,504
29,505
27,505
28,505
28,507
29,507
28,510
28,509
28,506
29,510
30,509
30,519
30,509
28,512
28,513
29,510
28,514
29,510
29,508
30,507
29,511
29,527
28,515
29,508
29,508
28,503
29,505
29,521
28,510
28,507
29,513
29,505
29,504
29,511
28,512
29,511
28,509
28,513
28,506
30,536
29,563
29,506
28,513
29,507
30,505
30,506
29,488
27,493
29,492
28,487
29,520
28,486
29,491
29,489
28,485
28,488
27,492
26,486
29,486
27,490
28,489
28,486
28,490
27,488
29,485
28,486
27,487
27,489
27,489
27,485
27,489
27,488
28,486
29,484
27,488
27,489
28,489
28,489
28,485
28,490
28,485
29,488
27,486
28,486
27,489
28,488
29,489
28,488
29,489
28,484
27,487
28,489
29,487
28,486
28,494
27,502
27,552
27,489
27,489
28,489
27,488
29,510
28,488
27,489
28,488
27,492
28,491
27,487
27,486
28,489
26,488
27,491
28,490
26,489
28,488
29,488
27,490
29,486
26,493
29,497
30,489
28,495
27,490
28,490
28,489
28,538
27,490
28,487
28,486
27,488
27,489
28,489
28,494
29,493
28,490
28,486
27,486
28,490
28,494
27,492
28,498
28,499
29,493
29,494
28,494
27,489
30,490
28,491
28,492
27,497
28,488
28,495
28,487
28,498
29,491
26,491
27,488
28,489
28,489
29,486
27,490
26,493
28,500
29,493
29,492
26,494
28,492
27,490
27,487
29,489
28,508
28,488
26,492
27,491
28,489
27,494
27,491
27,490
29,491
29,492
28,496
26,493
28,497
29,526
28,489
29,510
28,492
27,496
28,510
27,498
29,498
27,497
27,489
26,524
27,492
28,492
27,494
29,494
27,490
27,485
29,484
27,493
27,489
29,492
28,490
27,497
29,495
28,488
29,513
27,496
28,493
28,489
28,489
26,500
29,489
28,491
28,496
28,495
28,490
27,607
27,520
27,493
30,490
28,490
26,549
27,488
29,487
28,488
27,488
27,490
29,486
27,520
28,490
27,487
28,492
27,489
28,497
27,494
28,495
27,489
28,485
27,490
27,499
28,491
28,487
27,496
28,491
28,490
29,495
26,491
28,487
27,489
28,488
28,487
28,485
27,533
28,488
27,491
28,487
29,490
27,486
27,489
28,486
27,487
28,493
27,490
28,489
28,488
30,489
27,491
29,487
27,491
29,491
28,504
28,494
29,492
29,493
28,490
28,493
28,495
29,493
28,497
28,496
28,497
28,503
27,520
28,494
28,493
28,497
28,490
27,524
28,491
28,492
28,493
28,499
28,505
27,498
28,495
26,490
29,492
27,492
27,506
28,498
29,491
26,489
28,527
29,507
29,492
28,491
28,493
27,491
28,493
27,491
27,497
27,506
29,496
28,496
28,491
27,527
28,494
27,491
26,486
27,510
28,491
28,501
29,489
27,497
28,499
28,491
28,505
27,490
28,495
29,491
28,490
27,497
28,500
28,496
27,502
28,506
27,510
27,492
27,489
27,490
29,487
26,470
26,453
27,486
26,460
25,462
25,455
26,455
26,454
26,507
25,453
26,454
26,451
25,451
26,455
26,462
26,455
26,454
25,456
26,456
26,457
26,455
25,453
26,455
25,450
26,452
25,457
26,455
26,447
25,451
26,460
26,461
26,452
26,453
25,449
26,450
26,451
25,451
26,455
26,451
26,458
25,455
26,453
27,450
25,452
26,457
25,452
26,450
26,450
25,451
26,455
26,452
26,454
26,447
24,450
26,450
26,450
26,449
25,451
26,448
25,450
25,452
26,450
26,451
25,448
25,448
25,450
26,451
26,453
27,461
25,452
26,450
26,451
26,449
25,451
27,450
26,453
26,456
26,449
26,451
26,449
26,451
25,456
27,455
26,459
26,469
24,450
26,481
26,452
25,455
25,450
26,471
26,449
25,501
26,450
26,449
27,447
25,449
26,450
27,450
25,447
25,554
26,461
26,451
26,453
26,457
25,451
26,450
27,460
26,451
26,453
26,453
26,437
25,438
25,437
25,436
25,434
25,435
24,435
25,439
24,435
25,434
25,437
25,433
24,435
24,432
24,434
26,435
25,434
24,436
25,435
26,433
25,436
25,433
26,433
25,435
25,461
24,507
26,439
26,440
25,438
25,438
24,440
25,437
26,440
25,438
25,439
25,437
24,439
25,437
25,439
24,438
25,436
24,439
26,439
24,436
25,439
24,438
24,438
25,435
24,437
24,436
24,441
25,436
25,437
25,437
25,437
25,436
26,437
25,437
26,442
24,441
25,435
25,436
25,436
24,436
24,438
25,439
